E1,px1,py1,pz1,pt1,eta1,phi1,E2,px2,py2,pz2,pt2,eta2,phi2,M,Rapidity,Pt,R(phi),Teta(phi)
47.1359,-4.73001,-46.8857,-1.0659100000000001,47.1237,-0.022617599999999998,-1.67134,47.4906,4.761819999999998,47.2382,1.1027200000000001,47.4776,0.023224099999999998,1.47033,94.6257,0.0003890031001542059,0.3539323750379432,2.2260385676128793,2.4200892917953465
47.4585,-2.30627,-44.7977,15.4966,44.857,0.338939,-1.6222299999999998,45.832,2.23559,43.25899999999999,-14.974,43.3167,-0.339147,1.51916,93.2763,0.005601915164328267,1.5403224832482376,2.2224934822176645,2.388993040623797
33.1587,-15.2911,-28.4929,7.3365100000000005,32.3367,0.224976,-2.06334,69.3129,45.1451,30.1264,-43.1113,54.2742,-0.7282310000000001,0.588457,91.2506,-0.3644402011274334,29.89865612782621,2.145612638956296,2.863771922793589
44.1302,0.323356,-42.5479,11.706,42.5492,0.27176,-1.5632,43.5903,-0.33477399999999996,42.0744,-11.3899,42.0758,-0.267499,1.57875,87.7186,0.00360350622958245,0.4736376470721065,2.2217213602294956,2.3512453748211395
152.029,52.7151,-6.03485,-142.469,53.0595,-1.71386,-0.11398399999999999,80.3373,-37.3534,-4.4836800000000006,-70.9837,37.6215,-1.39183,-3.0221299999999998,89.9182,-1.5800159000192793,18.617768401473363,3.024278771733188,-1.608494902806807
43.2834,-18.4435,39.1538,0.507991,43.2803,0.011737000000000001,2.0110200000000003,56.1081,19.0182,-34.6317,39.838,39.5101,0.88723,-1.0686,90.7199,0.4307285563151121,4.558472167294647,2.277302658936664,-0.488429202031531
128.105,41.6429,-12.3066,120.521,43.4233,1.7449599999999998,-0.28734699999999996,81.3861,-34.1807,30.1383,67.4318,45.5702,1.18347,2.4189599999999998,90.4801,1.4576105231896295,19.330130722010132,2.4359671139013757,1.689031746286773
47.5152,0.0434435,-47.3924,-3.41125,47.3924,-0.0719168,-1.56988,47.6468,-0.06072919999999999,47.5246,3.40804,47.5246,0.0716497,1.57207,95.1618,-3.3731951842234994e-05,0.13332529926645326,2.221694690838505,2.3554974709382703
44.9589,-15.7276,-38.4189,-17.2606,41.5135,-0.404649,-1.9593599999999998,45.4865,15.9048,38.8882,17.4285,42.0149,0.40375700000000003,1.1825700000000001,90.4438,0.0018563707260664947,0.5016396415755007,2.288572352909123,2.5985675933311603
43.7351,-7.66016,-37.4645,-21.2244,38.2396,-0.52989,-1.7724799999999998,43.1129,7.55209,36.9347,20.9165,37.6989,0.529708,1.36911,86.8457,-0.003545289356175744,0.54070987128034,2.2396757672707897,2.4838925839355444
143.55700000000004,11.6101,-42.9925,136.475,44.5325,1.8386799999999999,-1.30704,47.5463,-13.8185,33.0919,31.2188,35.8612,0.7868109999999999,1.9663599999999999,91.0841,1.3648075623869427,10.143910041004895,2.3611279531613696,2.1574363349230326
177.31400000000005,37.3065,-18.8467,172.317,41.7968,2.12406,-0.467787,195.209,-43.3654,19.5245,189.327,47.558,2.09009,2.71855,89.1597,2.1059510988663432,6.096694354320217,2.7585029961682115,1.7411998305554475
46.5114,-9.7184,22.5173,-39.5199,24.525,-1.25502,1.9782400000000002,41.3641,8.72397,-32.7503,23.7127,33.8923,0.652378,-1.31046,85.8285,-0.18186049672578433,10.281205183484088,2.372917804981875,-0.5850688746868364
45.9372,21.8553,-31.6522,25.1137,38.4645,0.61366,-0.9664870000000001,41.4406,-19.8123,28.6781,-22.4133,34.8563,-0.605363,2.17536,87.2615,0.030914719992299482,3.6082017418653294,2.3803966582838667,1.988890261583627
46.9425,-34.821,-25.6985,18.1844,43.2772,0.408709,-2.5058,61.9481,50.056999999999995,15.745999999999999,32.9228,52.4752,0.592176,0.304762,94.4142,0.5092292639709098,18.198570060584426,2.5242649458097697,3.0205644346949536
32.4549,-1.4190399999999999,29.445999999999998,13.5731,29.4802,0.445529,1.61895,81.9296,-4.92934,-69.4011,43.2624,69.5759,0.58743,-1.6417,90.6467,0.5451562602460145,40.45629672417385,2.3056838448711914,-0.7923751866446016
87.3545,-39.4573,-2.6074200000000003,77.8917,39.5434,1.43004,-3.0756099999999997,72.6568,48.2874,3.6851199999999995,54.163999999999994,48.4278,0.9627,0.0761687,89.9209,1.1731828453445288,8.895622704454142,3.0765530294405274,3.116832318672209
49.8607,9.20112,30.9759,-37.9725,32.3136,-0.999951,1.28206,42.7076,-12.970999999999998,-21.6389,34.4593,25.2287,1.11799,-2.1108,91.9519,-0.037970755174087434,10.069337824027953,2.469646631321979,-1.024967224691878
60.646,0.901249,-33.8483,-50.3131,33.8603,-1.18692,-1.5441799999999999,36.5658,-7.67438,30.8356,18.0919,31.7762,0.5423680000000001,1.81472,91.4164,-0.34446036434231625,7.41293901453135,2.382792595002763,2.275823763033044
49.7341,-2.79009,24.6468,43.1071,24.8042,1.31988,1.6835200000000001,50.2307,21.6368,-39.4103,-22.4007,44.9592,-0.479641,-1.06871,94.8212,0.21017804534071402,23.940747901310434,1.9940864210209146,-0.5656203586031173
45.8124,28.4664,-29.7832,-20.0348,41.1992,-0.468916,-0.807999,46.8735,-29.1056,30.4401,20.5762,42.1157,0.4709600000000001,2.33379,92.6798,0.005841300107682764,0.9165665551393412,2.4697040608342125,1.9040974928042966
36.1462,15.478,-14.6022,-29.2189,21.2789,-1.12227,-0.7562909999999999,61.6172,-18.6367,31.7862,49.3861,36.8468,1.10279,2.10109,94.0516,0.2092889294674399,17.4718986286551,2.2330596196208017,1.9163091830432526
64.4877,31.604,-3.02697,-56.1309,31.7487,-1.3347799999999999,-0.0954867,34.2356,-29.3617,-7.300510000000001,16.0205,30.2557,0.507444,-2.8978900000000003,89.5866,-0.43116100255823625,10.568100701658743,2.899462736780194,-1.6037348320149307
73.6674,-9.73557,57.7726,-44.6589,58.5871,-0.70293,1.73774,59.5853,-25.2764,-34.2882,-41.6632,42.5979,-0.8657729999999999,-2.2060400000000002,92.344,-0.7715115171143632,42.158689337322855,2.808265085279522,-0.9035886826184374
44.1958,6.33178,-40.4272,16.6975,40.92,0.3975010000000001,-1.41544,44.3685,-6.33004,40.604,-16.7271,41.0944,-0.396565,1.72545,88.5641,-0.0003342204601868591,0.1768085620098756,2.2317365651214303,2.257811820653134
46.3359,22.5319,-39.0484,-10.7023,45.0829,-0.23521599999999998,-1.04744,46.7682,-22.8028,39.5223,10.2604,45.6287,0.22301500000000002,2.0941,93.1015,-0.004746335750258731,0.5458644703587155,2.3414494151273053,2.034592914715993
168.045,33.4844,-24.6606,-162.81799999999996,41.5855,-2.07396,-0.634792,90.4989,-37.6923,23.607,-78.8165,44.4747,-1.33684,2.58205,91.8631,-1.693547577233276,4.337798447369359,2.6589364576394074,1.8118634864468348
47.0597,-24.6083,-39.8381,-4.68626,46.8257,-0.09991239999999996,-2.12413,47.6523,24.9331,40.3406,4.65908,47.4239,0.09808610000000001,1.0172,94.7101,-0.00028697525916607035,0.5983320900637076,2.3551271933592037,2.6949846414195395
117.33,-22.1723,19.8455,113.494,29.7566,2.04861,2.41152,44.4098,28.8053,-27.0711,20.2394,39.5296,0.491924,-0.754372,90.4379,1.178072541754248,9.808464933923146,2.526757967195117,-0.30317649051015566
90.1987,25.8931,-40.9999,-76.0549,48.4916,-1.23212,-1.0075100000000001,99.0968,-22.689,38.7837,-88.3243,44.933,-1.42819,2.10012,93.7926,-1.3264276781664588,3.8958695114184683,2.3292875336677525,2.018104359878437
158.232,-31.4878,24.8581,-153.061,40.1174,-2.04892,2.47332,56.3585,30.3157,-25.8379,-39.8702,39.8326,-0.8820399999999999,-0.705823,93.9359,-1.4673296296912126,1.5276866334428676,2.5720610276058773,-0.2779856918169092
45.5651,-20.4912,-33.9755,22.4042,39.6764,0.538297,-2.1135,45.8158,20.6278,34.1523,-22.521,39.8984,-0.5381100000000001,1.02745,91.3806,-0.0012781671400239358,0.22342291735630077,2.350007606902582,2.6890970339847144
78.1817,42.0657,5.03571,-65.7076,42.36600000000001,-1.2227,0.119144,29.9365,-28.2606,-0.409418,9.86699,28.2635,0.342378,-3.12711,91.4298,-0.5715237239913737,14.559648473753203,3.1293788912236242,-1.5327143920753905
85.8984,-37.9041,-7.803139999999999,76.6871,38.699,1.43539,-2.93856,45.3327,42.2498,2.68655,16.2106,42.3351,0.37412199999999995,0.0635018,92.4477,0.8829496538909097,6.713017333368058,2.939246051660738,3.1199861803606166
90.9933,18.5448,27.8918,-84.6044,33.4942,-1.6568200000000002,0.98403,111.34299999999999,-42.9121,-42.5081,-93.5358,60.4019,-1.2214,-2.36092,91.6449,-1.3776164757014018,28.414811894151264,2.5577838625067604,-1.1758921284358759
63.1794,35.917,19.8488,-48.0377,41.0366,-0.9970180000000001,0.5048600000000001,43.0712,-42.8617,3.71179,2.05193,43.0222,0.0476766,3.0552099999999998,92.5806,-0.46334284780556506,24.562781993049974,3.0966420141340194,1.4070306297070012
130.144,-19.8517,-16.4839,-127.56,25.8033,-2.30131,-2.44862,22.0972,15.479000000000001,15.4001,3.3934599999999997,21.8348,0.15479600000000002,0.7828430000000001,87.9754,-1.143504852131572,4.505011401761376,2.570716450145562,2.832154757432135
77.6616,4.0714,-35.249,-69.0814,35.4834,-1.41962,-1.4558,42.3299,-14.0784,38.9385,-8.7981,41.4054,-0.21091999999999997,1.91773,90.6587,-0.7736412837559716,10.665479794645902,2.4077047146400656,2.220112965557735
49.6965,-32.1005,-32.9012,-18.8893,45.9666,-0.400169,-2.34388,44.1863,33.3801,28.8469,-2.45772,44.1178,-0.0556793,0.712677,91.3248,-0.23142430578453554,4.251437950858511,2.449833047521606,2.8464164944520194
42.9901,21.2262,-36.1237,-9.62622,41.8984,-0.227777,-1.03955,43.1997,-21.3362,36.2967,9.67055,42.1032,0.227714,2.10222,86.1896,0.0005143300472788879,0.2050097558654253,2.345206415414217,2.0300351077469396
46.8723,-7.2629,-44.3926,13.1738,44.9828,0.28883000000000003,-1.7329700000000001,55.2731,3.12728,45.2794,31.5453,45.3873,0.648586,1.50184,91.7388,0.4695040032192718,4.229629655702731,2.293187390184239,2.427524143772642
72.8568,16.0404,-30.3932,64.2422,34.3662,1.38363,-1.0851899999999999,34.5287,1.05231,32.8609,-10.5488,32.8777,-0.31558600000000003,1.53878,91.3807,0.5493142149782662,17.26992410041515,1.8829448277897045,2.1850220830655234
50.8554,7.7031100000000015,-48.1407,-14.4704,48.7531,-0.292617,-1.4121299999999999,43.3229,-7.7477800000000006,37.1767,20.8502,37.9755,0.524642,1.77626,93.3201,0.0678456268491499,10.96409099783927,2.269187238748711,2.2424821821767402
156.364,-11.9597,-33.7097,152.218,35.7684,2.15492,-1.91173,27.8369,11.7442,24.2235,7.08351,26.9204,0.260183,1.1193600000000001,91.9945,1.3121754112354118,9.48864746367995,2.215328057534595,2.6118867553763505
84.5675,-18.6857,-29.715999999999998,76.938,35.1026,1.52626,-2.13213,32.4534,22.3941,22.614,-6.3502300000000025,31.8259,-0.19823,0.790284,92.9897,0.6981725188930127,8.011905800744287,2.2738793146418304,2.7866369952834997
57.0095,-36.9591,-8.096219999999999,-42.6445,37.8354,-0.968457,-2.92594,45.4572,34.8839,28.2249,7.26748,44.8724,0.16125899999999999,0.680272,94.0129,-0.36004517390818536,20.23537035940781,3.00397983974327,2.9131541058983057
47.0718,-12.1071,-43.6019,12.9631,45.2516,0.28268699999999997,-1.84165,44.51600000000001,11.4573,41.2247,-12.2848,42.7872,-0.283308,1.29972,91.5522,0.007406143632203088,2.46441065571467,2.2540955616166762,2.5270269200904685
33.659,12.5035,17.0125,26.2136,21.1132,1.0423200000000001,0.93699,63.7946,-25.6524,-52.8533,-24.8642,58.7496,-0.41151099999999996,-2.0226599999999997,89.6545,0.013847474584781855,38.17664882948738,2.2291486571559105,-1.136981443859266
118.266,-21.0424,-42.0149,108.53,46.9897,1.57412,-2.03511,64.5274,-30.9589,37.3949,42.5081,48.5472,0.790623,2.26231,88.7433,1.1762883670594426,52.20612609349596,3.0429786802079306,2.3033747354888345
139.876,31.1125,-30.6917,-132.873,43.7031,-1.83113,-0.7785890000000001,80.9299,-30.8981,29.4373,-68.7634,42.676,-1.25495,2.3804,89.9794,-1.5463661975633367,1.2725905547347118,2.5044969536657455,1.8869113109144169
46.6152,-37.8843,0.656748,-27.1535,37.89,-0.666246,3.12426,45.7856,39.1707,-1.13828,23.6784,39.1872,0.5724560000000001,-0.0290514,92.3252,-0.03762672863034526,1.373571267544565,3.1243950664795834,-0.009298381931955382
142.202,-30.9431,36.0846,134.02100000000002,47.5349,1.75974,2.27964,91.1478,32.6658,-32.0596,78.8228,45.7698,1.3119999999999998,-0.776033,95.5518,1.540017706151937,4.378164031874546,2.4081083336696048,-0.3281141321994889
147.908,35.2655,-19.6212,-142.296,40.3565,-1.9728299999999999,-0.507733,74.47399999999998,-42.2178,9.49915,-60.6119,43.2732,-1.13838,2.92027,90.1744,-1.541842838219865,12.279673102021079,2.964079903138409,1.7429405931526285
35.5582,-6.10345,-25.4262,24.0963,26.1485,0.8247760000000001,-1.8063799999999999,58.1304,3.12194,46.8058,-34.3308,46.9098,-0.678562,1.50419,90.5915,-0.10967721121956492,21.58649341695172,2.3506586865174617,2.4472225845398223
116.01899999999999,45.672,-24.1673,-103.87700000000001,51.672,-1.44824,-0.48669300000000004,62.922,-29.1598,27.6067,-48.4432,40.155,-1.02007,2.38355,92.3797,-1.2606071614710832,16.866600760082036,2.4327311151767264,1.772215826340442
145.85,18.3352,23.7917,-142.724,30.0371,-2.26252,0.914207,139.394,-40.8039,-47.1376,-124.675,62.3451,-1.44353,-2.2843,93.875,-1.716494433245081,32.401751904796754,2.460447302595404,-1.1901061749068926
86.352,-24.5396,31.6324,-76.5105,40.035,-1.40315,2.2305900000000003,31.897,24.0795,-20.7839,2.3691299999999997,31.8087,0.074412,-0.712072,91.4767,-0.7364468508218079,10.858252357538944,2.3414906109749833,-0.30900461933835566
37.7539,17.8282,18.1309,-27.9064,25.4279,-0.9486469999999999,0.793816,67.6941,18.0432,-14.0933,63.7048,22.8949,1.74732,-0.663099,92.3834,0.35351446288374444,36.09791616866546,1.034332695827121,-0.6959159854213945
46.8074,33.8567,-27.0246,17.7289,43.3198,0.39861599999999997,-0.6736449999999999,47.0587,-33.9941,27.1672,-17.9123,43.5162,-0.400807,2.4673599999999998,93.8657,-0.00195384950880191,0.1980240389447763,2.557667483396737,1.8373232209035377
47.4372,30.1885,14.214,33.7179,33.3674,0.888783,0.44005,42.7303,-29.8392,-5.58882,-30.0709,30.3581,-0.874667,-2.95644,89.6793,0.040469024104112336,8.632250026638477,2.989010116426507,-1.4230365885754708
98.1467,-33.4644,-20.8165,89.8865,39.4106,1.5625799999999999,-2.58512,51.5392,27.6102,32.986,28.388,43.0162,0.619537,0.8738809999999999,90.745,1.0718341620246903,13.504384024826896,2.7288300453786047,2.8156096548896734
50.8029,44.8426,-19.8995,13.1936,49.0597,0.265789,-0.417655,47.0966,-33.6366,25.837,20.4721,42.4143,0.465659,2.48659,91.05,0.35848649716329084,12.681811473523801,2.5214213307428412,1.7372059903122132
92.1205,-17.9599,41.7387,80.1343,45.4387,1.33261,1.9771400000000001,102.259,16.5331,-42.8442,91.367,45.9235,1.43895,-1.20251,91.4738,1.3860615526034183,1.8049621851994568,2.3141116826333166,-0.5464320726756623
99.0906,43.1109,-25.69,-85.4425,50.1849,-1.30211,-0.537403,116.619,-41.32899999999999,6.21289,-108.87200000000001,41.7934,-1.68554,2.99238,91.5951,-1.4765270073057735,19.55845038754605,3.040253286949789,1.748492581538569
97.4083,-26.0621,35.3945,86.9273,43.9546,1.4336,2.20549,76.1944,27.0979,-35.5522,61.7035,44.7018,1.1265,-0.919533,89.6976,1.278762622659702,1.0477360974978367,2.3895035212757065,-0.3950147258556022
62.0499,28.0778,-20.5602,-51.3721,34.8007,-1.1814799999999999,-0.632051,49.0959,-21.6269,43.378,-7.81155,48.4704,-0.160472,2.0333,91.0407,-0.5936094669559233,23.71215105489167,2.1292715553918904,1.872177150208753
122.694,-34.9756,1.95963,-117.587,35.0304,-1.9255900000000001,3.08562,81.2813,52.1072,7.1816,-61.9669,52.5998,-1.00187,0.136961,94.8119,-1.3769779808102536,19.417873325184196,3.088658139050193,0.04435774969227321
45.0716,-2.71349,-44.3791,7.38738,44.461999999999996,0.16539500000000001,-1.63186,60.0195,0.493277,40.330999999999996,44.4465,40.334,0.951666,1.55857,91.3021,0.5403172372506204,4.616975132634899,2.2565698536717185,2.3791622758053466
144.832,17.5183,37.578,138.77100000000002,41.4608,1.9228299999999998,1.13457,109.931,-35.8982,-26.881999999999998,100.367,44.8477,1.54525,-2.49883,85.2363,1.7267314483117118,21.26558581393892,2.744339711806831,-1.1445874104943448
42.7826,0.664086,-42.0652,7.7728,42.0704,0.183722,-1.55501,43.0339,-0.64993,42.3298,-7.72497,42.3348,-0.181476,1.58615,85.8161,0.0005573520820898226,0.2649783997536418,2.2212446786880546,2.346281279807438
81.8804,40.3233,25.6614,-66.4825,47.7962,-1.1327200000000002,0.566749,53.7341,-36.3498,-21.9451,-32.9309,42.4605,-0.7134739999999999,-2.59844,92.0798,-0.9353073626954799,5.440550334295237,2.659529067824039,-1.3560482876283904
84.0856,-37.2898,-28.6613,-69.7021,47.0319,-1.18475,-2.4862900000000003,40.9333,26.3054,29.5368,-10.5417,39.5525,-0.263466,0.843199,95.2326,-0.7613192204230644,11.019235164474892,2.6253804519918638,2.814625735995209
102.646,-32.5261,2.02585,97.3353,32.5891,1.81425,3.07939,47.5576,-32.0246,35.1557,-0.46150399999999997,47.5552,-0.00970445,2.3096200000000002,87.3347,0.7666031411497289,74.4933589717399,3.849284000499314,0.6435172156848504
91.59700000000001,-18.9936,38.9144,80.715,43.3023,1.3811,2.02487,64.6005,18.8097,-39.4625,47.5617,43.7161,0.9422290000000001,-1.12601,89.1202,1.1606353166312038,0.5781287226907156,2.3168938337783196,-0.507506823687089
72.1052,-22.9693,42.3694,53.6319,48.195,0.958938,2.06757,53.07,20.2487,-35.4477,33.9097,40.8234,0.75642,-1.0518,89.1626,0.8660322175965649,7.437176564395928,2.3197260495368845,-0.47059378931571055
63.2477,-19.4351,45.452,-39.4544,49.4328,-0.731217,1.9748599999999998,55.3977,9.08151,-37.7739,-39.4912,38.8502,-0.892991,-1.33486,87.6252,-0.8024265439103535,12.889920306119041,2.383678510034438,-0.5943858174102529
46.4333,-4.61029,-45.7611,6.38042,45.9928,0.138285,-1.6712,46.2261,4.59531,45.5673,-6.27241,45.7985,-0.136532,1.4702899999999999,92.6592,0.0011656674759456262,0.19437808621343727,2.2259070340200644,2.420061240561245
133.844,-19.0553,35.756,-127.565,40.5166,-1.86437,2.0604400000000003,53.39100000000001,16.3365,-37.1734,-34.6677,40.6047,-0.774117,-1.15673,93.426,-1.318721659513497,3.066088093972512,2.3629298098970275,-0.5115530843199808
42.292,1.33915,-42.041000000000004,4.40081,42.0623,0.10443599999999999,-1.53895,42.5021,-1.34041,42.2488,-4.4339900000000005,42.2701,-0.10470499999999999,1.60251,84.7939,-0.0003913008298156192,0.2078038199841368,2.2218022870183565,2.335964619632283
57.0294,-32.21,-0.513212,-47.0595,32.214,-1.1728399999999999,-3.12566,39.2004,34.6073,-10.0526,15.4254,36.0378,0.415937,-0.282697,90.2335,-0.34140928593973374,10.834363410433674,3.138418077536675,-3.051394125647774
59.3241,14.8506,-41.7006,39.495,44.26600000000001,0.803072,-1.22868,44.2493,-8.10115,41.1625,14.0717,41.9521,0.329432,1.76512,88.3867,0.572490383835866,6.770866038587678,2.150651798130046,2.1788923983748836
61.0366,-42.0745,8.801,43.3329,42.9851,0.887083,2.93539,61.6918,43.7619,-11.469000000000001,41.9431,45.2399,0.828895,-0.256312,88.2061,0.8572442199833127,3.1568247908301776,2.9465590598940996,-0.08709696311268895
73.2467,-23.3408,-29.0639,63.0521,37.275999999999996,1.2965,-2.24741,37.8673,21.5079,31.0949,-2.1062,37.8085,-0.05567819999999999,0.965671,92.8678,0.6162316527295946,2.735778391975491,2.4460932501319324,2.735763237556254
153.94,-26.0934,-30.7728,-148.559,40.3464,-2.01458,-2.27409,88.5773,32.4344,28.6832,-77.2736,43.298,-1.3429799999999998,0.7240979999999999,88.1467,-1.6673617671598246,6.676429372052098,2.386588201115559,2.8333306842014223
46.1044,-3.8426,-44.7249,-10.5133,44.8896,-0.232113,-1.6565,61.1244,7.748710000000001,46.6501,-38.7286,47.2893,-0.7474149999999999,1.4062,95.1541,-0.4963258245191063,4.354777878617924,2.1728761331470325,2.4377385426926432
36.1911,17.7023,-27.2312,-15.9647,32.4794,-0.4736260000000001,-0.9943690000000001,60.731,-9.853530000000001,43.4417,41.2793,44.5451,0.82857,1.79384,91.8079,0.26737975594815583,18.010649648552377,2.0510074728681515,2.07695343069186
100.98299999999999,-26.8466,2.12747,-97.3255,26.9308,-1.99655,3.06251,25.5126,23.459,-0.00168845,10.027999999999999,23.459,0.415418,-7.197470000000001e-05,91.4563,-0.8481902243418469,3.999347566581379,3.0625100008457697,-2.350186611202855e-05
44.3701,9.01015,-43.1932,-4.67605,44.1229,-0.10578,-1.36514,46.4829,-9.461789999999999,45.2354,4.9878300000000015,46.2144,0.10772000000000001,1.77699,90.8284,0.0034317108285460635,2.0915447711201414,2.2408258923218467,2.2258639646981346
42.788999999999994,13.7295,-37.9061,14.3359,40.3159,0.348493,-1.2233,52.3807,-7.077889999999999,50.1885,13.2192,50.6852,0.25794,1.7109,90.0161,0.29806025711111533,13.96786545439567,2.1032455158635193,2.191521139943901
124.684,-1.57082,41.6453,-117.51299999999999,41.6749,-1.75985,1.6085,42.5816,-13.72,-35.0017,-19.9955,37.5947,-0.509533,-1.9443700000000002,93.7619,-1.1632515437342985,16.671730481038853,2.523459321427631,-0.8796528905880313
