E1,px1,py1,pz1,E2,px2,py2,pz2,Class
40.6699,-22.7335,31.4898,-12.0673,51.4372,14.1274,-28.0611,40.7281,1
34.072,6.5276,-33.4405,-0.141,105.0236,1.0657,26.4705,101.6274,1
42.2858,25.0727,-33.1142,7.9306,55.5827,-19.6468,28.8013,-43.2888,1
47.4902,-38.5173,-26.6435,-7.8653,41.4039,29.4838,27.3411,9.8718,1
182.5199,38.3969,-32.9078,175.3747,107.3152,-34.897,27.9799,97.5494,1
83.3234,-28.3216,32.9423,71.102,34.899,15.4641,-31.099,3.4141,1
305.6067,41.4795,-57.7341,-297.2233,42.2789,-24.821,3.9407,-33.9985,1
163.1088,47.1605,21.7169,-154.6246,208.6876,-12.098,-47.1636,-202.9279,1
100.5097,-26.9162,53.9342,-80.429,221.3895,34.282,-31.7638,-216.4004,1
140.1749,12.0206,50.5292,130.1972,200.1344,-16.9695,-37.847,195.7893,1
66.6285,45.3348,1.0693,-48.8156,43.277,-41.6489,-1.9837,-11.5902,1
48.9504,-45.0647,-17.5819,-7.4964,74.207,20.0631,12.1361,-70.4051,1
55.5615,46.8509,-19.116,-22.949,52.7246,-38.2139,15.5884,-32.8113,1
115.4264,-33.8239,26.8516,-107.043,53.0882,32.9834,-25.5727,-32.81,1
102.8484,46.5606,-9.6584,91.1955,92.8266,-42.6191,14.8731,81.1122,1
70.5265,-9.9294,47.7931,50.904,50.9851,-1.2104,-40.6999,30.6844,1
132.4703,38.2341,-25.2874,124.2863,133.366,-36.6058,23.8106,126.0141,1
40.8288,-25.3461,29.9689,-11.2443,53.5255,23.9548,-27.3108,39.3099,1
265.8779,53.6443,-11.8285,-260.1412,172.0188,-40.7953,-19.6728,-165.9494,1
43.4203,22.2327,36.3717,8.2538,79.8437,-28.2521,-20.4093,71.8352,1
30.7347,-21.865,21.5995,0.0543,114.8839,20.3417,-21.9864,-110.9104,1
46.6666,-3.4227,39.2366,25.0309,44.046,-12.839,-35.3375,-22.945,1
118.072,-32.2532,3.9532,113.5126,28.2785,27.7473,-5.4521,-0.1774,1
166.549,-22.0281,41.6908,159.7348,43.6723,-40.7924,7.3528,13.7544,1
44.3149,29.8535,32.4453,4.4584,57.1629,-38.9338,-18.245,-37.6679,1
83.0535,8.9913,45.2614,-69.054,66.288,-20.4518,-40.017,-48.7284,1
50.5734,-26.131,-40.2829,15.8784,44.8459,24.635,37.4145,2.1039,1
79.05,13.767,26.5264,73.1828,29.8808,7.253,-21.7292,-19.1859,1
50.0511,42.1336,-4.4552,-26.6464,125.3146,-18.1022,34.5319,-119.095,1
93.8228,-51.8684,5.917,77.9575,112.1766,29.1009,41.6829,99.9963,1
61.6222,39.8212,-46.8827,3.6854,41.4757,0.2308,34.0624,-23.6629,1
35.9546,1.2499,25.8231,24.9868,58.7447,-10.072,-21.7143,-53.6468,1
63.5149,-2.0215,-36.9548,51.6178,29.9797,-1.0531,25.7844,-15.259,1
144.1191,42.5509,19.8423,-136.2572,194.4401,-37.6136,-18.0249,-189.9138,1
82.4843,-59.0463,-13.1285,56.0788,82.5117,28.1263,-40.3564,66.2454,1
45.6753,-38.359,23.751,7.1212,46.6013,37.9833,-23.9372,-12.4885,1
119.5887,-36.8112,29.3813,-109.9233,191.0263,25.134,-26.9602,-187.4366,1
57.4525,-16.6826,-53.0474,14.4379,80.9095,9.8121,52.2954,60.953,1
45.1974,37.7878,22.2665,10.9126,71.7896,-33.0417,-16.7266,61.4997,1
76.0446,29.0891,26.3231,65.1437,31.7012,-30.0012,-0.0943,-10.2412,1
46.132,5.608,-43.8712,13.1161,55.7608,2.3432,32.5821,45.1905,1
212.9602,27.2257,32.6331,-208.6765,90.8805,-25.8254,-30.7012,-81.546,1
78.0963,25.1513,-39.5894,62.443,69.0279,-25.2517,38.7258,51.2593,1
137.7715,33.556,29.2855,130.3739,42.7638,-24.8717,-23.5531,25.6006,1
58.1282,8.4009,-45.0724,-35.7322,42.3241,-9.5366,41.0403,-4.0089,1
143.7556,70.9962,-29.3746,-121.5004,50.4194,-15.8665,24.9618,-40.8324,1
61.9279,-13.1526,20.3942,-56.975,32.6485,16.1765,-15.0544,24.0335,1
104.1712,41.4972,9.1211,95.1127,41.447,-36.8318,-4.6517,18.4293,1
43.9972,-1.4109,31.9467,30.2187,82.2515,-9.1466,-24.2761,78.0534,1
51.1378,-12.8392,-35.3014,34.6992,37.9943,10.1635,35.7469,-7.9015,1
66.7049,-21.8232,-37.3581,50.7707,127.4696,23.9693,34.9135,120.2291,1
47.6858,32.3316,27.5554,-21.6634,50.0563,-27.8556,-26.4812,32.0694,1
56.6316,-35.8183,-33.6593,-28.1289,52.6273,43.7147,14.6616,-25.371,1
55.6186,34.296,-16.4168,40.5918,130.9131,-35.5349,4.9718,125.8999,1
103.2853,-41.3008,63.5534,70.1645,43.3904,11.5715,-30.2607,28.8638,1
45.316,36.6498,10.1418,-24.6469,47.4471,-37.1282,2.6628,29.4217,1
83.4205,27.7935,-3.713,78.5666,28.5441,-22.9423,-7.3524,-15.3088,1
55.712,-10.9826,48.6522,24.8227,66.7735,14.0676,-32.6596,56.5168,1
55.4731,-36.2918,1.7343,-41.9185,38.0849,22.174,-4.9264,30.5696,1
75.2317,40.0454,20.9201,60.1541,72.6724,-40.563,-19.7491,56.9727,1
55.6531,49.8488,-24.4017,-4.1136,47.0653,-35.8714,-5.6624,-29.9386,1
107.8479,50.6578,-7.4344,94.9194,97.0402,-37.5503,9.8968,88.9316,1
74.5816,22.753,20.4497,68.0186,30.05,-19.7461,-22.407,-3.3192,1
95.9307,24.3498,14.4423,-91.6581,21.7908,-21.5711,-3.0174,-0.6495,1
82.187,50.6218,14.6926,63.0577,90.8389,-33.194,-16.5315,82.9252,1
82.3888,-40.1678,64.6837,31.472,29.5912,22.8662,-5.7147,-17.8918,1
65.8949,28.4913,-14.9951,-57.4937,30.867,-19.254,18.0062,16.057,1
63.5329,5.9594,-37.2933,51.0894,34.3898,-1.3929,31.1129,-14.5846,1
88.8727,-39.39,22.7186,-76.3587,74.2852,43.9379,-6.5463,-59.539,1
46.1947,-23.0159,40.0346,-1.2031,46.802,24.1602,-37.8789,-13.111,1
31.745,17.04,-25.1071,9.3285,144.1777,-21.5772,19.0907,141.2699,1
43.5488,-34.2485,-7.3696,25.8695,164.0161,32.9012,10.3327,160.3497,1
110.5703,16.0544,-35.2268,103.5718,31.126,-12.1,28.5297,2.9113,1
66.6585,34.4576,-28.4871,49.442,40.4655,-31.9918,24.516,3.5987,1
119.3546,-10.6415,-40.0171,111.9416,38.3503,7.9055,29.8732,22.7122,1
45.6986,19.8735,-21.8501,-34.8709,49.561,-12.0696,22.0699,42.7029,1
233.6582,28.9727,45.0441,227.4374,94.2791,-19.2045,-34.2481,85.7134,1
131.5824,64.8932,24.8572,-111.736,38.6615,-22.5094,-21.8233,-22.6226,1
104.2187,-1.8218,51.882,-90.3685,100.1121,-11.0264,-38.9383,-91.5678,1
39.709,-38.4964,8.1636,-5.3091,60.8769,35.0745,1.0378,49.7463,1
103.9841,-23.342,-41.81,-92.3026,166.8698,24.3428,26.3923,-162.9614,1
124.2327,6.843,-82.6694,-92.4809,83.9088,-49.6911,-5.3164,-67.4035,1
97.4156,46.9288,-28.849,80.3445,36.4985,-31.1972,14.2155,12.522,1
46.6179,20.7914,-34.663,23.2255,105.7861,-20.1082,33.4753,98.3147,1
54.6409,38.2192,38.9629,2.6101,40.7998,-40.2634,-4.8316,4.4877,1
59.6277,-36.1402,1.9343,-47.3879,36.6884,19.7974,-5.9357,30.3128,1
44.3864,-39.5967,-15.2052,-13.0787,98.6781,25.8253,-27.9814,-91.0355,1
85.5666,4.4313,-48.2496,70.5265,112.5041,11.2613,42.0375,103.7458,1
51.9876,-40.1884,27.6948,-17.9053,50.3169,40.9604,-16.8161,-23.9009,1
58.5613,-54.6708,2.7254,-20.811,41.6518,35.4414,20.9719,-6.242,1
65.3566,41.4796,-17.3118,47.4471,93.5784,-34.9048,18.5662,84.8167,1
71.9312,14.2226,-36.6861,60.2159,42.3668,-22.4215,19.741,-30.0418,1
53.3659,-27.7387,-32.571,-31.9002,34.6302,24.0408,24.9257,-0.0474,1
51.1488,-41.6719,-24.1042,-17.2814,85.8736,36.9384,-14.6005,-76.1357,1
72.6909,13.6514,-24.97,-66.8888,31.3792,-3.5134,24.9628,18.6861,1
27.0708,2.7715,24.0043,-12.2041,72.4135,-6.3429,-22.5309,68.5262,1
39.4939,-31.3109,22.9179,-7.3596,61.8528,37.1725,-10.1629,48.3807,1
113.8802,-28.9587,23.7221,107.5517,31.7855,20.906,-22.8816,7.0494,1
67.7478,67.3037,-3.3137,6.9996,33.8871,-26.236,21.3683,-1.8454,1
41.0116,13.0454,-32.676,21.0725,24.9614,0.234,24.9035,-1.6831,1
51.3032,36.7656,24.2175,26.3406,76.0581,-34.9439,-23.6273,63.2892,1
55.6313,27.4014,-27.8284,-39.618,135.0037,-26.4934,26.2927,-129.7412,1
61.4424,-44.2137,3.1298,-42.5503,92.7032,40.1307,18.1026,-81.5825,1
141.295,17.7885,26.0738,137.7243,22.3235,-16.8584,-14.2915,-3.1447,1
182.373,-47.8076,35.9825,172.2777,42.541,31.3023,9.5395,27.1828,1
93.6294,-42.521,-10.524,-82.7506,227.775,41.7051,-7.4585,-223.8001,1
146.9855,24.9849,-41.1143,138.8888,211.3681,-23.2346,37.3182,206.7462,1
79.7855,-61.9487,-43.0049,26.0512,31.0019,28.9476,10.0916,4.6165,1
64.0412,-42.2784,46.1494,13.5665,33.224,20.0002,-8.2073,-25.2283,1
39.1798,38.513,-4.3967,5.6989,66.2913,-24.924,7.2536,-60.9977,1
48.609,-20.815,40.4926,-17.0271,41.3058,23.2143,-34.0774,2.4484,1
114.0045,-34.1649,-15.7018,107.6254,46.618,33.518,14.1902,29.1276,1
50.3859,16.2829,-40.0334,25.9024,91.5402,-8.4597,35.8105,83.8192,1
151.9787,-55.5408,1.108,-141.4621,56.9532,-12.9049,49.3981,-25.2381,1
120.8421,2.7838,-45.9569,111.7274,37.103,16.7732,27.2245,18.8179,1
133.0368,26.5177,18.4677,129.0525,31.3649,-27.0441,-13.2802,8.7185,1
56.1484,-2.452,48.2188,-28.6632,75.9745,-11.6418,-35.4505,-66.1805,1
235.6606,40.7229,18.3443,-231.3894,86.0144,-37.3377,-14.909,-76.0401,1
46.3118,21.6854,-40.8663,-2.1149,43.0677,-23.4487,30.2677,19.7193,1
186.5046,38.6769,-24.9468,180.7366,86.9229,-35.9007,22.5215,75.8915,1
80.7915,39.6988,-20.3558,67.3566,187.1175,-18.935,37.8768,182.2629,1
201.6183,-34.1312,-39.6765,194.7069,153.9345,26.616,34.4176,147.6579,1
751.6294,-7.683,-201.6515,-724.0334,613.8689,23.7212,177.8785,-587.0533,1
128.0556,-1.5103,72.8544,105.3005,77.874,43.4514,-8.7403,64.0308,1
106.1614,68.4353,42.323,69.2504,41.8221,-30.1525,15.1833,24.6856,1
96.6549,-66.9174,-68.5018,-13.105,37.9428,26.1711,-2.8496,-27.3242,1
51.9927,32.8308,-34.1577,-21.4156,64.6815,-39.751,21.3791,-46.3302,1
108.2654,3.1362,-39.5159,100.7475,37.1904,1.1537,34.7793,13.1221,1
144.0086,52.7383,-82.8202,-105.3468,22.3565,-17.8777,10.3606,-8.5358,1
135.2972,27.4025,32.3618,128.4801,52.113,-23.1413,-29.5627,36.1426,1
117.5622,14.8959,-46.3669,107.0004,125.2321,-16.0391,40.5876,117.3818,1
103.3599,-33.0098,0.024,-97.947,25.6815,22.9552,-9.349,6.7226,1
187.5932,30.817,23.7531,-183.5138,40.0424,2.1185,-32.8933,-22.7363,1
126.3846,31.7712,-29.1663,-118.798,160.9617,-28.2771,8.1643,-158.2479,1
114.8151,-39.5057,-23.2329,105.2712,71.6737,36.6608,21.0565,57.8768,1
56.4231,-5.8388,-48.1906,-28.7601,41.4585,4.707,40.5289,-7.3526,1
44.2908,9.4362,-43.2682,0.7068,54.6641,-0.611,40.5209,36.6858,1
254.8823,41.1297,-21.3755,-250.6321,95.5715,-36.4409,-0.595,-88.3494,1
52.9409,28.387,13.3348,-42.651,41.3933,-27.3695,-12.7647,28.3086,1
45.6778,-23.9977,36.4639,13.4518,48.0931,19.5674,-29.7022,32.3704,1
159.2164,-28.526,-21.5506,155.1505,23.0232,19.07,12.7824,1.7349,1
65.0945,7.1876,38.3608,52.0969,34.6733,-7.4439,-24.4389,-23.4428,1
48.318,0.8475,-40.1469,26.8726,45.4309,1.7058,38.4724,-24.1026,1
138.2557,18.6298,29.7898,133.7166,30.632,-15.1144,-25.1504,8.7937,1
67.4715,40.2861,-30.7156,-44.5644,48.0186,-28.8983,-28.521,25.6364,1
124.854,-52.6557,-5.5324,113.072,78.4694,33.052,25.7416,66.3504,1
147.383,-10.2686,-43.0809,140.5715,61.3713,14.685,41.6671,42.5985,1
195.0085,41.8167,72.0812,176.3065,243.4547,-39.4631,-62.6095,231.933,1
115.9798,45.2724,31.9215,101.8957,132.523,10.5939,-51.6506,121.5826,1
49.1454,2.8773,46.9061,14.3808,46.7621,-4.9506,-43.0912,17.4739,1
50.951,38.7719,-27.981,17.6015,73.3004,-16.5947,20.3389,68.4389,1
144.5235,33.5738,39.2586,134.9763,110.9786,-30.035,-27.0016,103.3685,1
65.4034,44.7037,-16.0142,-44.9748,48.2257,-40.9753,15.9324,-19.8217,1
98.1271,42.9668,11.7409,87.4353,83.6774,-44.04,-5.7774,70.9154,1
41.8123,-41.438,-3.9783,-3.9156,64.7407,37.7326,10.4303,-51.5637,1
183.6317,-44.1781,-17.894,177.3379,221.791,38.8939,15.6498,217.7925,1
80.1054,-14.2753,32.6152,-71.7589,39.2572,-29.8152,-13.6727,21.5693,1
99.9633,27.0041,-42.454,-86.3777,53.452,-28.3658,37.222,-25.8268,1
42.9551,27.6243,-32.8561,1.5867,55.3926,-14.8208,38.7822,-36.6691,1
153.3519,-41.7071,-12.5849,-147.0338,28.6188,-16.5136,23.2117,-2.7488,1
177.8946,9.251,37.0748,-173.7422,47.7917,-6.5293,-32.0639,-34.8327,1
104.5523,24.4572,-41.9585,92.5878,105.3486,-28.5078,37.1884,94.3538,1
89.9298,-23.5728,18.9536,-84.6903,27.4435,19.5646,-17.1501,8.7318,1
43.2237,-7.0692,-39.8549,-15.1623,37.8398,3.913,36.2484,10.1288,1
283.8014,-1.1841,119.8516,-257.2497,234.5726,-72.5094,54.0085,-216.4481,1
55.3387,38.389,39.3374,-6.4201,38.1633,-33.2196,-17.9839,5.4291,1
61.6591,33.8997,51.404,3.2072,36.0787,-14.2835,-33.1129,-1.0906,1
94.7969,-47.5157,-7.7381,81.663,97.5884,42.6089,-4.8514,87.661,1
104.9358,-46.4413,3.6461,-94.0289,65.1728,42.3258,15.6016,-47.0385,1
74.6172,-22.5447,-44.1708,-55.753,37.5298,19.2562,26.6444,-18.1042,1
77.2082,43.4513,8.0096,63.3162,53.4285,-41.8188,-8.438,32.1651,1
72.0299,43.8141,1.1574,57.1603,115.3448,-42.9285,2.3296,107.0334,1
133.6505,-17.2076,-32.2408,128.5569,40.6033,19.915,27.8565,21.8181,1
94.7885,45.9566,12.2625,81.9908,110.2931,-41.3168,-6.7718,102.0374,1
65.7629,-36.34,-54.5807,5.011,46.3693,-13.8506,28.3735,33.9591,1
87.0829,-19.8692,-32.7177,-78.2189,40.1051,21.3986,31.3995,-12.829,1
127.7134,-41.8103,-28.7523,117.2004,187.6095,16.5382,32.6178,184.0106,1
63.9435,-38.1053,14.001,49.4037,40.4935,18.9452,26.6557,-23.8804,1
75.5229,63.8392,-32.1271,-24.4156,37.2194,-20.663,18.6933,-24.6757,1
35.6378,-30.9411,15.6684,8.1977,104.8828,14.2549,-26.4855,100.4774,1
49.7401,-9.6617,42.1589,-24.5634,37.2501,-9.5627,-27.7611,22.9225,1
58.0336,20.256,32.4039,43.6759,37.3626,7.3243,-24.6848,-27.0735,1
172.586,-77.1699,7.1687,154.2055,212.4621,-13.228,-49.4786,206.1966,1
38.74,-14.7164,-30.3526,-19.0508,52.7093,15.2886,27.5946,42.2263,1
62.1591,-40.3819,30.341,36.2282,57.7085,37.8958,-18.4108,39.4363,1
42.0727,-40.0322,12.6145,-2.8989,60.4712,35.3073,-5.5241,48.7816,1
249.4977,5.2154,54.5325,-243.4094,36.9866,-15.6026,-14.1537,-30.4013,1
40.1256,-13.7311,37.6873,-1.0903,110.6581,-34.4609,4.1509,105.0735,1
55.564,-0.7678,47.4495,-28.9018,39.279,0.7762,-39.2476,1.3677,1
72.8672,45.5956,-1.6861,-56.8139,41.263,-36.6102,18.194,-5.5955,1
62.3083,17.0361,45.7243,38.7477,73.3866,-0.4876,-46.0495,57.1385,1
86.8478,38.812,-21.7178,74.5956,45.9775,-37.5136,15.9025,21.302,1
273.1486,12.2635,63.9925,-265.2635,144.673,3.3581,-30.1302,-141.4609,1
66.1475,24.9271,11.6932,-60.1449,42.8683,-20.1778,-4.7321,37.5254,1
46.864,-24.9094,31.5398,-24.1039,57.7438,31.5877,1.6796,48.3089,1
28.8674,-13.461,21.0513,14.4559,109.6329,17.7447,-11.2045,107.6056,1
48.7084,40.7383,25.6054,-7.5672,47.1781,-30.1678,-33.2964,-14.3883,1
233.4928,71.6719,1.0333,222.2183,165.6636,-19.2279,-29.3283,161.9091,1
77.5858,19.796,25.6191,70.5077,32.9078,-15.5805,-27.9192,-7.7904,1
168.4735,-22.9009,-44.9519,160.7427,107.1732,23.8161,29.6495,100.1988,1
45.964,-30.1293,-33.6818,-8.3936,54.7905,25.1571,13.2248,46.8426,1
95.2636,-57.2298,72.0896,24.556,27.2418,26.4991,-0.1198,-6.3168,1
59.5575,50.749,-22.9362,-21.1084,36.0121,-33.6004,12.1208,4.5791,1
138.9115,-114.4054,55.8243,-55.6008,86.6584,-74.382,27.7381,34.7504,1
74.0693,-19.2122,-46.003,-54.7803,85.2913,38.797,23.9705,-72.0751,1
36.8955,-24.5855,-16.8294,21.7624,57.0415,16.4342,19.0845,-51.1804,1
185.3138,20.284,-35.314,180.7835,44.7123,-18.8249,26.1751,30.9787,1
67.678,-62.5995,14.93,-20.9455,39.2007,32.4423,-16.1295,-14.9677,1
128.9185,-42.2802,0.1906,-121.7881,28.1362,25.9437,-10.1882,-3.8427,1
33.4486,12.3941,18.7176,-24.7961,69.1983,-14.1717,-16.2857,65.7445,1
54.1185,25.7963,-22.2135,42.0703,40.0737,-25.3471,-1.0274,-31.0221,1
53.9989,38.6777,0.0742,-37.6818,44.3493,-33.4676,1.3893,29.0663,1
210.0238,-154.5891,24.9899,-139.9562,137.6429,-65.7019,-47.9299,-111.0476,1
153.2825,29.979,-36.5039,-145.8226,172.7939,-38.2417,22.9963,-166.9326,1
43.0297,25.5343,-33.6694,-8.1196,43.2443,-20.9232,31.5903,-20.8408,1
59.5573,-30.3202,5.7627,-50.9367,36.1677,24.123,-17.5967,20.4093,1
245.0497,-44.4722,-28.9162,-239.2393,95.482,24.6523,31.0781,-86.8518,1
59.6172,-8.0588,38.3652,-44.9152,178.3834,2.0218,-33.2826,-175.2394,1
37.6879,-28.7623,-0.9668,-24.3345,58.9896,23.1233,-2.337,54.2183,1
76.8756,32.9679,10.6685,-68.6233,34.0009,-25.1264,-22.5206,-4.1891,1
57.7829,49.9561,18.4498,-22.4244,41.9207,-20.5498,23.7429,27.7728,1
49.3937,-14.6494,34.841,-31.7999,40.8846,14.7626,-20.9274,31.8695,1
47.3486,46.5328,-0.6165,-8.7297,59.6058,-43.2045,-2.217,-41.0038,1
50.0317,-46.3716,13.7615,12.7854,79.3817,26.5692,7.655,74.4105,1
96.0579,34.4339,-23.2249,86.6143,45.5179,-28.6303,27.351,22.4523,1
28.7066,18.1113,-21.904,-4.0332,103.3669,-17.1963,16.1878,100.6328,1
69.1906,54.3775,4.6551,-42.5295,41.5378,-32.9449,-20.7013,-14.5421,1
36.2807,25.8217,-17.7349,-18.303,62.3891,-24.8811,16.9578,54.6421,1
51.766,-49.5322,-14.6439,3.4401,48.7922,32.6846,8.6293,35.1842,1
191.6637,-69.3786,-44.1997,173.1126,39.7385,6.9841,25.6511,29.5363,1
53.7692,-24.3902,47.6785,-4.7963,47.2246,7.7115,-25.6804,38.8743,1
66.6588,46.0739,19.5689,-44.0187,38.9016,-6.1514,-34.2833,17.3248,1
64.0308,-36.3485,-45.2886,26.9755,39.366,29.9275,20.1395,15.7616,1
52.5248,-41.5405,14.273,-28.8015,52.9643,33.7498,-23.7644,-33.1877,1
50.7588,39.523,18.8492,-25.6728,42.6038,-40.548,-10.155,8.235,1
147.3137,48.9462,9.9394,-138.5887,126.1781,-37.4288,-14.7844,-119.5885,1
167.9774,-45.0391,-0.9756,-161.8238,21.5758,11.9001,17.1593,-5.4278,1
27.7083,16.689,-22.0957,-1.0058,98.5795,-13.505,21.7864,95.1887,1
56.6564,47.8051,5.9774,-29.8144,43.6021,-43.1065,-3.5939,-5.4822,1
51.3323,3.0206,44.9715,-24.5651,74.8932,-14.5046,-35.6081,-64.2703,1
95.3887,-45.9867,15.986,-82.0285,133.2444,35.1606,-16.04,-127.5168,1
34.6226,-16.3554,19.6326,-23.3621,62.1011,11.3464,-20.474,57.5206,1
50.7001,-41.9366,-13.994,24.8192,45.844,41.7822,11.6386,14.8478,1
170.2314,14.8021,37.6183,165.3617,157.3639,0.4465,-31.6509,154.1474,1
81.2577,30.9872,-52.9973,53.2344,59.4396,-29.5221,19.5119,47.7578,1
96.2869,42.4996,-3.7297,-86.3194,25.0012,-14.9676,-17.5749,9.5998,1
50.5751,-48.3625,3.2081,14.4437,55.5446,42.9042,15.9759,31.4515,1
72.432,-48.2341,-20.1991,50.1185,35.5952,21.3405,26.9508,-9.2336,1
94.4905,-14.3506,37.9721,85.3266,46.7255,18.4829,-36.0692,23.2522,1
64.8652,-27.7771,-18.3557,-55.6687,36.8318,21.833,3.3868,29.4691,1
35.4311,31.8159,7.7614,13.5232,79.0688,-16.0876,-13.3689,-76.2519,1
30.9779,5.4383,-28.7839,10.0769,89.1045,-14.6465,16.5921,86.3122,1
48.5446,45.1632,12.4305,12.7416,46.955,-27.2934,-23.3186,-30.2669,1
225.0792,-22.3093,48.7804,218.5941,210.8291,23.8626,-30.4105,207.2551,1
41.1863,-0.9533,38.4704,-14.6774,55.2022,1.452,-35.2627,42.4466,1
239.0448,43.1739,-1.7099,-235.1075,83.3861,-35.3797,5.9548,-75.2732,1
51.7039,43.294,23.9467,-15.016,55.2215,-2.3358,-30.595,45.9119,1
63.0895,4.5969,-45.0998,-43.8767,124.8675,-15.2944,22.4966,-121.8683,1
130.9374,-20.4143,41.1133,-122.6277,217.8492,8.375,-40.3462,-213.9166,1
63.0216,-39.1299,-18.4563,-45.8251,39.328,34.4765,15.4755,-10.8891,1
66.8544,-37.278,-11.6518,-54.2596,38.4097,-6.2173,31.3511,21.3017,1
46.9183,-25.1427,-27.832,28.1878,29.7942,23.1273,18.7782,-0.4525,1
46.3737,16.6215,42.5524,-7.9712,46.0591,-20.016,-39.159,13.6884,1
131.3888,-14.8338,50.0087,120.5906,55.164,22.7467,-30.9082,39.6276,1
214.7095,11.0577,57.1755,-206.6612,58.8085,23.8718,-24.7205,-47.723,1
62.3578,51.4845,-15.7796,-31.4459,37.1713,-27.6805,24.5756,3.3956,1
245.3798,29.9151,36.577,240.7872,109.6734,-29.3804,-36.8054,99.0475,1
58.5484,42.6315,-25.715,30.8093,74.0641,-27.3082,24.487,64.344,1
125.1667,-28.5336,43.9954,-113.6528,28.4945,26.4069,-10.4423,-2.3596,1
55.9424,-23.6963,34.579,-37.0449,138.0673,24.2992,-23.1005,-133.9347,1
73.5361,42.7346,-15.9484,-57.6798,53.9639,-36.0203,12.7623,-38.102,1
122.4969,-33.0433,-71.597,-93.7417,51.8997,-9.3868,27.6981,-42.8752,1
91.331,-66.3948,51.3295,36.033,48.2824,24.4364,-28.5993,30.2678,1
76.2554,18.5089,-27.2569,68.7704,38.0879,-10.6181,-26.9246,-24.7589,1
53.8996,-12.4408,-44.3783,27.9457,67.9616,15.4261,41.7187,51.3845,1
85.944,-23.2735,-29.8347,-77.1661,31.5596,13.1824,28.3967,3.9824,1
215.6994,-43.754,-2.4692,211.2007,81.9529,34.9796,18.3105,71.8152,1
227.5181,-41.1697,24.0928,-222.4614,64.1422,30.2959,-19.8746,-52.9281,1
89.7586,-21.993,-54.4019,-67.9217,72.9998,38.7339,15.1218,-59.9999,1
88.2194,-33.6885,42.4744,69.5964,67.3473,31.2487,-43.5406,40.7846,1
52.1265,-45.9867,-7.8716,23.2471,48.1796,2.2251,34.3452,-33.7155,1
101.8953,-10.1555,87.8695,50.5814,45.0302,30.7276,-12.1884,30.5774,1
100.6948,26.1283,40.8518,-88.249,169.5171,0.7172,-39.8561,-164.7636,1
66.5985,-12.0696,-49.9445,42.3701,59.4647,2.6464,40.3211,43.6264,1
192.3174,-20.6018,37.1214,187.5728,46.6888,-2.0273,-33.3039,32.6586,1
48.9055,34.2854,5.4787,34.4418,169.455,-17.3368,-27.0987,166.3734,1
51.2714,-38.95,-20.8835,25.991,45.5564,40.7869,14.6012,-14.0934,1
86.1389,-13.2762,42.8821,-73.5172,152.7426,15.399,-39.3722,-146.7754,1
26.4789,15.006,-19.1938,-10.3706,91.141,-17.6454,-10.9713,88.7409,1
56.3549,32.1063,-41.0359,-21.4737,42.4344,-17.9093,34.7368,-16.5315,1
89.1391,-19.1528,-38.9628,-77.8515,47.8348,14.0778,38.6504,-24.4157,1
109.524,-57.6264,18.2902,-91.3246,81.6563,32.3094,-7.6993,-74.5961,1
74.4167,35.5118,-39.5876,-52.0535,29.9682,-19.3856,20.8113,9.4433,1
67.1733,-28.5604,8.4055,60.2155,33.6743,19.4399,-20.161,-18.6971,1
43.6988,-3.0182,-31.594,30.0383,42.693,6.7045,26.1793,-33.0513,1
59.9255,-17.5925,37.2724,43.5009,39.7613,4.5297,-31.9901,-23.1749,1
87.5469,-13.6173,60.2313,-62.0582,29.5436,-13.5663,-26.2403,0.4705,1
44.9248,31.9869,-31.5357,0.7589,56.3778,-30.206,23.4069,-41.4507,1
48.7248,1.2029,42.075,24.5428,43.1096,-8.7791,-40.3991,-12.2178,1
58.5124,-10.1607,-41.3513,40.1314,155.3171,-14.8822,33.0593,151.0265,1
61.1113,21.7817,-56.2316,-9.9073,69.0353,-48.2265,-9.208,-48.5314,1
69.0075,46.4497,15.9881,-48.4649,58.8183,-40.7621,-15.5994,-39.4297,1
233.9463,-42.6836,15.8323,-229.4741,147.6096,42.1085,-2.969,-141.4449,1
44.8771,-11.7146,-36.3853,-23.5125,46.3912,12.6427,33.344,29.673,1
53.4499,-30.6814,-36.2294,24.5554,43.8507,24.6915,19.9392,-30.2596,1
31.801,-31.3649,0.4028,5.233,91.5106,28.1247,5.3941,-86.9143,1
124.2966,22.0799,38.8245,-115.9948,114.3767,-20.9509,-34.9678,-106.866,1
72.2014,44.1634,29.4621,48.9349,32.0072,-30.0737,-10.4998,-3.1294,1
257.0161,-45.4392,8.7098,252.8175,212.6667,44.8566,-4.5168,207.8332,1
51.4667,-43.1955,-8.4835,26.6646,44.3251,42.5103,3.1754,12.1453,1
77.2604,0.0596,38.938,66.7308,36.7015,3.7867,-34.8685,10.8095,1
187.9613,-7.0904,33.7686,184.767,43.4811,4.5114,-32.0735,29.0093,1
161.3903,22.4756,-43.7408,-153.7154,244.6894,-9.7676,46.146,-240.1,1
52.4369,42.8478,14.3235,26.6182,47.095,-41.625,-15.5877,15.5668,1
55.6096,-23.526,-15.9379,47.8011,39.5219,21.5754,15.6002,-29.2081,1
61.425,10.3061,-38.3619,46.8527,166.4782,-13.869,35.3719,162.0847,1
